name,time,delta_volume,total_accumulated_volume,total_pulse_count
water_meter,1619877516084017157,0,0,3018429
water_meter,1619877816215162068,0,0,3018429
water_meter,1619878116321349616,0,0,3018429
water_meter,1619878416450683736,0,0,3018429
water_meter,1619878716572287870,0,0,3018429
water_meter,1619879016702981254,0,0,3018429
water_meter,1619879316832842983,0,0,3018429
water_meter,1619879616943587973,0,0,3018429
water_meter,1619879917072006369,0,0,3018429
water_meter,1619880217205802447,0,0,3018429
water_meter,1619880517332345720,0,0,3018429
water_meter,1619880817432306716,0,0,3018429
water_meter,1619881418461456523,0,0,3018429
water_meter,1619881718581474362,0,0,3018429
water_meter,1619882018662240081,0,0,3018429
water_meter,1619882318779601957,0,0,3018429
water_meter,1619882618881185664,0,0,3018429
water_meter,1619882919011711663,0,0,3018429
water_meter,1619883219093338270,0,0,3018429
water_meter,1619883519223911466,0,0,3018429
water_meter,1619883819293281342,0,0,3018429
water_meter,1619884119426531112,0,0,3018429
water_meter,1619884419531625673,0,0,3018429
water_meter,1619884719570988789,0,0,3018429
water_meter,1619885019701042576,0,0,3018429
water_meter,1619885319812974745,0,0,3018429
water_meter,1619885619944884081,0,0,3018429
water_meter,1619885920102795646,0,0,3018429
water_meter,1619886220232274305,0,0,3018429
water_meter,1619886520361333008,0,0,3018429
water_meter,1619886820491704027,0,0,3018429
water_meter,1619887120622766215,0,0,3018429
water_meter,1619887420751164592,0,0,3018429
water_meter,1619887720812914427,0,0,3018429
water_meter,1619888020944989374,0,0,3018429
water_meter,1619888321061274899,0,0,3018429
water_meter,1619888621192350414,0,0,3018429
water_meter,1619888921303105557,0,0,3018429
water_meter,1619889221433962633,0,0,3018429
water_meter,1619889521493469828,0,0,3018429
water_meter,1619890122392865871,0,0,3018429
water_meter,1619890422463305470,0,0,3018429
water_meter,1619890722538050710,0,0,3018429
water_meter,1619891022572523178,0,0,3018429
water_meter,1619891322632757207,0,0,3018429
water_meter,1619891622702881718,0,0,3018429
water_meter,1619891922761834378,0,0,3018429
water_meter,1619892222882972371,0,0,3018429
water_meter,1619892523001939608,0,0,3018429
water_meter,1619892823137477199,0,0,3018429
water_meter,1619893123262713014,0,0,3018429
water_meter,1619893423394426210,0,0,3018429
water_meter,1619893723523019921,0,0,3018429
water_meter,1619894023671377407,0,0,3018429
water_meter,1619894323726776640,0,0,3018429
water_meter,1619894623850801273,0,0,3018429
water_meter,1619894923981797136,0,0,3018429
water_meter,1619895224111360697,0,0,3018429
water_meter,1619895524231695039,0,0,3018429
water_meter,1619895824361653036,0,0,3018429
water_meter,1619896124463984364,0,0,3018429
water_meter,1619896424591385629,0,0,3018429
water_meter,1619896724713743989,0,0,3018429
water_meter,1619897024843176551,0,0,3018429
water_meter,1619897324892036559,0,0,3018429
water_meter,1619897625021356971,0,0,3018429
water_meter,1619897925143197172,0,0,3018429
water_meter,1619898225172845646,0,0,3018429
water_meter,1619898826331283676,0,0,3018429
water_meter,1619899126461575202,0,0,3018429
water_meter,1619899426624714900,0,0,3018429
water_meter,1619899726738511199,0,0,3018429
water_meter,1619900026841581306,0,0,3018429
water_meter,1619900326975193649,0,0,3018429
water_meter,1619900627092783243,0,0,3018429
water_meter,1619900927203157304,0,0,3018429
water_meter,1619901227366088303,0,0,3018429
water_meter,1619901527465510898,0,0,3018429
water_meter,1619901827532530280,0,0,3018429
water_meter,1619902127642597551,0,0,3018429
water_meter,1619902427776838578,0,0,3018429
water_meter,1619902727897951538,0,0,3018429
water_meter,1619903027984022186,0,0,3018429
water_meter,1619903328094324470,0,0,3018429
water_meter,1619903628188724496,0,0,3018429
water_meter,1619903928301358127,0,0,3018429
water_meter,1619904228374468629,0,0,3018429
water_meter,1619904528473513527,0,0,3018429
water_meter,1619904828506176240,0,0,3018429
water_meter,1619905128638297744,0,0,3018429
water_meter,1619905428762235418,0,0,3018429
water_meter,1619905728872004539,0,0,3018429
water_meter,1619906028977373669,0,0,3018429
water_meter,1619906329078020887,0,0,3018429
water_meter,1619906629208184116,0,0,3018429
water_meter,1619906929282559096,0,0,3018429
water_meter,1619907530251668526,0,0,3018429
water_meter,1619907830314108433,0,0,3018429
water_meter,1619908130393546554,0,0,3018429
water_meter,1619908430537132543,0,0,3018429
water_meter,1619908730641722524,0,0,3018429
water_meter,1619909030722798444,0,0,3018429
water_meter,1619909330817254755,0,0,3018429
water_meter,1619909630932452625,0,0,3018429
water_meter,1619909931011954465,0,0,3018429
water_meter,1619910231084254949,0,0,3018429
water_meter,1619910531143663696,0,0,3018429
water_meter,1619910831218505848,0,0,3018429
water_meter,1619911131263623748,0,0,3018429
water_meter,1619911431398475500,0,0,3018429
water_meter,1619911731516493366,0,0,3018429
water_meter,1619912031632798992,0,0,3018429
water_meter,1619912331767038392,0,0,3018429
water_meter,1619912631848852541,0,0,3018429
water_meter,1619912931926449557,0,0,3018429
water_meter,1619913232003149513,0,0,3018429
water_meter,1619913532144285068,0,0,3018429
water_meter,1619913832205142016,0,0,3018429
water_meter,1619914132337079760,0,0,3018429
water_meter,1619914432464266562,0,0,3018429
water_meter,1619914732493594206,0,0,3018429
water_meter,1619915032552763324,0,0,3018429
water_meter,1619915332603438944,0,0,3018429
water_meter,1619915632737990328,0,0,3018429
water_meter,1619915932863203042,0,0,3018429
water_meter,1619916233012902307,0,0,3018429
water_meter,1619916533101796485,0,0,3018429
water_meter,1619916833236850672,0,0,3018429
water_meter,1619917133356407617,0,0,3018429
water_meter,1619917433482900388,0,0,3018429
water_meter,1619917733616966880,0,0,3018429
water_meter,1619918033743269874,0,0,3018429
water_meter,1619918333786845132,0,0,3018429
water_meter,1619918633933699595,0,0,3018429
water_meter,1619918934034124063,0,0,3018429
water_meter,1619919234125912020,0,0,3018429
water_meter,1619919534255102951,0,0,3018429
water_meter,1619919834398384594,0,0,3018429
water_meter,1619920134502006227,0,0,3018429
water_meter,1619920434605691049,0,0,3018429
water_meter,1619920734724293860,0,0,3018429
water_meter,1619921034774905588,0,0,3018429
water_meter,1619921335154257633,0,0,3018429
water_meter,1619921635205361497,0,0,3018429
water_meter,1619921935324339382,0,0,3018429
water_meter,1619922235426360121,0,0,3018429
water_meter,1619922535543870395,0,0,3018429
water_meter,1619922835674175818,0,0,3018429
water_meter,1619923135771600675,0,0,3018429
water_meter,1619923435901482721,0,0,3018429
water_meter,1619923735971810818,0,0,3018429
water_meter,1619924036035766003,0,0,3018429
water_meter,1619924336162617606,0,0,3018429
water_meter,1619924636203934134,0,0,3018429
water_meter,1619924936333889790,0,0,3018429
water_meter,1619925236442696362,0,0,3018429
water_meter,1619925536573163950,0,0,3018429
water_meter,1619925836706852079,0,0,3018429
water_meter,1619926136834231226,0,0,3018429
water_meter,1619926436963713765,0,0,3018429
water_meter,1619926737097047316,0,0,3018429
water_meter,1619927037227754102,0,0,3018429
water_meter,1619927337343079084,0,0,3018429
water_meter,1619927637432542759,0,0,3018429
water_meter,1619927937512837214,0,0,3018429
water_meter,1619928237604297262,0,0,3018429
water_meter,1619928537712434904,0,0,3018429
water_meter,1619928837763321787,0,0,3018429
water_meter,1619929137822082151,0,0,3018429
water_meter,1619929437893196056,0,0,3018429
water_meter,1619929737966844022,0,0,3018429
water_meter,1619930038053336158,0,0,3018429
water_meter,1619930338102569580,0,0,3018429
water_meter,1619930638232774817,0,0,3018429
water_meter,1619930938312439053,0,0,3018429
water_meter,1619931238423704075,0,0,3018429
water_meter,1619931538552832068,0,0,3018429
water_meter,1619931838623947350,0,0,3018429
water_meter,1619932138673517216,0,0,3018429
water_meter,1619932438808243377,0,0,3018429
water_meter,1619932738878214454,0,0,3018429
water_meter,1619933039003077904,0,0,3018429
water_meter,1619933339072820475,0,0,3018429
water_meter,1619933639203311368,0,0,3018429
water_meter,1619933939279637915,0,0,3018429
water_meter,1619934540272512948,0,0,3018429
water_meter,1619934840395519841,0,0,3018429
water_meter,1619935140532073215,0,0,3018429
water_meter,1619935440655644468,0,0,3018429
water_meter,1619935740781203805,0,0,3018429
water_meter,1619936040914161479,0,0,3018429
water_meter,1619936341042347393,0,0,3018429
water_meter,1619936641174253426,0,0,3018429
water_meter,1619936941303230763,0,0,3018429
water_meter,1619937241371354397,0,0,3018429
water_meter,1619937541507997206,0,0,3018429
water_meter,1619937841622534046,0,0,3018429
water_meter,1619938141752238478,0,0,3018429
water_meter,1619938441813557038,0,0,3018429
water_meter,1619938741926121971,0,0,3018429
water_meter,1619939042052918563,0,0,3018429
water_meter,1619939342112231344,0,0,3018429
water_meter,1619939642240696971,0,0,3018429
water_meter,1619939942362227880,0,0,3018429
water_meter,1619940242461408475,0,0,3018429
water_meter,1619940542585948166,0,0,3018429
water_meter,1619940842713745779,0,0,3018429
water_meter,1619941142781712925,0,0,3018429
water_meter,1619941442912498788,0,0,3018429
water_meter,1619941743033239426,0,0,3018429
water_meter,1619942043072152337,0,0,3018429
water_meter,1619942343201679375,0,0,3018429
water_meter,1619942643323274903,0,0,3018429
water_meter,1619943244224074967,0,0,3018429
water_meter,1619943544293453515,0,0,3018429
water_meter,1619943844357755059,0,0,3018429
water_meter,1619944144496106425,0,0,3018429
water_meter,1619944444515377234,0,0,3018429
water_meter,1619944744641751678,0,0,3018429
water_meter,1619945044756678457,0,0,3018429
water_meter,1619945344785523089,0,0,3018429
water_meter,1619945644846408952,0,0,3018429
water_meter,1619945944923384303,0,0,3018429
water_meter,1619946245032246466,0,0,3018429
water_meter,1619946545099404510,0,0,3018429
water_meter,1619946845207713941,0,0,3018429
water_meter,1619947145332724193,0,0,3018429
water_meter,1619947445443798481,0,0,3018429
water_meter,1619947745522367906,0,0,3018429
water_meter,1619948045574210450,0,0,3018429
water_meter,1619948345701661878,0,0,3018429
water_meter,1619948645811097584,0,0,3018429
water_meter,1619948945942202512,0,0,3018429
water_meter,1619949246065985697,0,0,3018429
water_meter,1619949546101496355,0,0,3018429
water_meter,1619949846235366935,0,0,3018429
water_meter,1619950146363845661,0,0,3018429
water_meter,1619950446443872836,0,0,3018429
water_meter,1619950746554544344,0,0,3018429
water_meter,1619951046671814207,0,0,3018429
water_meter,1619951346815329413,0,0,3018429
water_meter,1619951646926288605,0,0,3018429
water_meter,1619951947042259998,0,0,3018429
water_meter,1619952247160967458,0,0,3018429
water_meter,1619952547283114925,0,0,3018429
water_meter,1619952847401440864,0,0,3018429
water_meter,1619953147537322311,0,0,3018429
water_meter,1619953447661036073,0,0,3018429
water_meter,1619953747793222967,0,0,3018429
water_meter,1619954047891099982,0,0,3018429
water_meter,1619954348021476243,0,0,3018429
water_meter,1619954648153213324,0,0,3018429
water_meter,1619954948281872063,0,0,3018429
water_meter,1619955248402437400,0,0,3018429
water_meter,1619955548551367575,0,0,3018429
water_meter,1619955848671258082,0,0,3018429
water_meter,1619956148786422178,0,0,3018429
water_meter,1619956448913128197,0,0,3018429
water_meter,1619956749039559934,0,0,3018429
water_meter,1619957049111421054,0,0,3018429
water_meter,1619957349241776781,0,0,3018429
water_meter,1619957649357631256,0,0,3018429
water_meter,1619957949482815928,0,0,3018429
water_meter,1619958249572670139,0,0,3018429
water_meter,1619958549644353758,0,0,3018429
water_meter,1619958849722746794,0,0,3018429
water_meter,1619959149852454953,0,0,3018429
water_meter,1619959449914533123,0,0,3018429
water_meter,1619959750033679074,0,0,3018429
water_meter,1619960050087691636,0,0,3018429
water_meter,1619960350171043021,0,0,3018429
water_meter,1619960650284697670,0,0,3018429
water_meter,1619960950372144003,0,0,3018429
water_meter,1619961250472413902,0,0,3018429
water_meter,1619961550568265009,0,0,3018429
water_meter,1619961850662119404,0,0,3018429
water_meter,1619962150736988513,0,0,3018429
water_meter,1619962450836590216,0,0,3018429
water_meter,1619962750922211004,0,0,3018429
water_meter,1619963051031886792,0,0,3018429
water_meter,1619963351153104081,0,0,3018429
water_meter,1619963651191887220,0,0,3018429
water_meter,1619963951305488792,0,0,3018429
water_meter,1619964251393929490,0,0,3018429
water_meter,1619964551521122245,0,0,3018429
water_meter,1619964851583687682,0,0,3018429
water_meter,1619965451962569861,0,0,3018429
water_meter,1619965752063833828,0,0,3018429
water_meter,1619966052152063709,0,0,3018429
water_meter,1619966352282526858,0,0,3018429
water_meter,1619966652351330043,0,0,3018429
water_meter,1619966952452118977,0,0,3018429
water_meter,1619967252552859760,0,0,3018429
water_meter,1619967552571476737,0,0,3018429
water_meter,1619967852641885105,0,0,3018429
water_meter,1619968152762343998,0,0,3018429
water_meter,1619968452891925609,0,0,3018429
water_meter,1619968752990788325,0,0,3018429
water_meter,1619969053123935988,0,0,3018429
water_meter,1619969353181479315,0,0,3018429
water_meter,1619969653261325400,0,0,3018429
water_meter,1619969953361219088,0,0,3018429
water_meter,1619970253462075373,0,0,3018429
water_meter,1619970553543695062,0,0,3018429
water_meter,1619970853642165739,0,0,3018429
water_meter,1619971153762248849,0,0,3018429
water_meter,1619971453821175318,0,0,3018429
water_meter,1619971753913099469,0,0,3018429
water_meter,1619972054084231311,0,0,3018429
water_meter,1619972354161448319,0,0,3018429
water_meter,1619972654201449909,0,0,3018429
water_meter,1619972954316187504,0,0,3018429
water_meter,1619973254384306312,0,0,3018429
water_meter,1619973554482127916,0,0,3018429
water_meter,1619973854611801705,0,0,3018429
water_meter,1619974154682102708,0,0,3018429
water_meter,1619974454762723129,0,0,3018429
water_meter,1619974754891782539,0,0,3018429
water_meter,1619975054981546473,0,0,3018429
water_meter,1619975355101215790,0,0,3018429
water_meter,1619975655222081959,0,0,3018429
water_meter,1619975955264473191,0,0,3018429
water_meter,1619976255311988051,0,0,3018429
water_meter,1619976555412496026,0,0,3018429
water_meter,1619976855504533904,0,0,3018429
water_meter,1619977155593767858,0,0,3018429
water_meter,1619977455671935338,0,0,3018429
water_meter,1619977755761531972,0,0,3018429
water_meter,1619978055872723442,0,0,3018429
water_meter,1619978355991323324,0,0,3018429
water_meter,1619978656058456428,0,0,3018429
water_meter,1619978956172831985,0,0,3018429
water_meter,1619979256261569023,0,0,3018429
water_meter,1619979556323615037,0,0,3018429
water_meter,1619979856402316914,0,0,3018429
water_meter,1619980156536555644,0,0,3018429
water_meter,1619980456651510887,0,0,3018429
water_meter,1619980756782360264,0,0,3018429
water_meter,1619981056912551696,0,0,3018429
water_meter,1619981357031525357,0,0,3018429
water_meter,1619981657151297071,0,0,3018429
water_meter,1619981957251531089,0,0,3018429
water_meter,1619982257331524152,0,0,3018429
water_meter,1619982557421424978,0,0,3018429
water_meter,1619982857524914918,0,0,3018429
water_meter,1619983157592104750,0,0,3018429
water_meter,1619983457691502474,0,0,3018429
water_meter,1619983757790984645,0,0,3018429
water_meter,1619984057882190696,0,0,3018429
water_meter,1619984357992300824,0,0,3018429
water_meter,1619984658063297623,0,0,3018429
water_meter,1619984958097602395,0,0,3018429
water_meter,1619985258222863335,0,0,3018429
water_meter,1619985558352599725,0,0,3018429
water_meter,1619985858445143327,0,0,3018429
water_meter,1619986158589849285,0,0,3018429
water_meter,1619986458650936674,0,0,3018429
water_meter,1619986758741404174,0,0,3018429
water_meter,1619987058853563521,0,0,3018429
water_meter,1619987659782316996,0,0,3018429
water_meter,1619987959902332643,0,0,3018429
water_meter,1619988259983176725,0,0,3018429
water_meter,1619988560032826285,0,0,3018429
water_meter,1619988860121994185,0,0,3018429
water_meter,1619989160191308496,0,0,3018429
water_meter,1619989460322099818,0,0,3018429
water_meter,1619989760351974102,0,0,3018429
water_meter,1619990060461054746,0,0,3018429
water_meter,1619990360591162466,0,0,3018429
water_meter,1619990660685533224,0,0,3018429
water_meter,1619990960804711907,0,0,3018429
water_meter,1619991260921959769,0,0,3018429
water_meter,1619991561033101362,0,0,3018429
water_meter,1619991861152815114,0,0,3018429
water_meter,1619992161283086561,0,0,3018429
water_meter,1619992461391851066,0,0,3018429
water_meter,1619992761521695211,0,0,3018429
water_meter,1619993061641964352,0,0,3018429
water_meter,1619993361722061814,0,0,3018429
water_meter,1619993661822298649,0,0,3018429
water_meter,1619993961934323390,0,0,3018429
water_meter,1619994262033321979,0,0,3018429
water_meter,1619994562121850421,0,0,3018429
water_meter,1619994862262242798,0,0,3018429
water_meter,1619995162316656653,0,0,3018429
water_meter,1619995462419710735,0,0,3018429
water_meter,1619995762492989849,0,0,3018429
water_meter,1619996363720172105,0,0,3018429
water_meter,1619996663812532828,0,0,3018429
water_meter,1619996963933984852,0,0,3018429
water_meter,1619997263993330060,0,0,3018429
water_meter,1619997564085519617,0,0,3018429
water_meter,1619997864182072371,0,0,3018429
water_meter,1619998164265559669,0,0,3018429
water_meter,1619998464359671962,0,0,3018429
water_meter,1619998764482880704,0,0,3018429
water_meter,1619999064606276861,0,0,3018429
water_meter,1619999364752924420,0,0,3018429
water_meter,1619999664850826047,0,0,3018429
water_meter,1619999964909536524,0,0,3018429
water_meter,1620000265067533315,0,0,3018429
water_meter,1620000565195292173,0,0,3018429
water_meter,1620000865256084838,0,0,3018429
water_meter,1620001165372432610,0,0,3018429
water_meter,1620001465476412257,0,0,3018429
water_meter,1620001765562584241,0,0,3018429
water_meter,1620002065650490886,0,0,3018429
water_meter,1620002365753201647,0,0,3018429
water_meter,1620002665842812129,0,0,3018429
water_meter,1620002965973843446,0,0,3018429
water_meter,1620003266032803628,0,0,3018429
water_meter,1620003566118020461,0,0,3018429
water_meter,1620003866203325636,0,0,3018429
water_meter,1620004166313051546,0,0,3018429
water_meter,1620004466412690637,0,0,3018429
water_meter,1620005067634761217,0,0,3018429
water_meter,1620005367725849258,0,0,3018429
water_meter,1620005667888614838,0,0,3018429
water_meter,1620005967905341450,0,0,3018429
water_meter,1620006268035340957,0,0,3018429
water_meter,1620006568135411810,0,0,3018429
water_meter,1620006868263451307,0,0,3018429
water_meter,1620007168306672103,0,0,3018429
water_meter,1620007468423836884,0,0,3018429
water_meter,1620007768535962339,0,0,3018429
water_meter,1620008068583269677,0,0,3018429
water_meter,1620008368703338300,0,0,3018429
water_meter,1620008668780918817,0,0,3018429
water_meter,1620008968872512343,0,0,3018429
water_meter,1620009269006288899,0,0,3018429
water_meter,1620009569062530555,0,0,3018429
water_meter,1620009869212612269,0,0,3018429
water_meter,1620010169292471899,0,0,3018429
water_meter,1620010469333828919,0,0,3018429
water_meter,1620010769463207534,0,0,3018429
water_meter,1620011069522355043,0,0,3018429
water_meter,1620011369672850190,0,0,3018429
water_meter,1620011669771970720,0,0,3018429
water_meter,1620011969827716009,0,0,3018429
water_meter,1620012269923390796,0,0,3018429
water_meter,1620012570032535006,0,0,3018429
water_meter,1620012870102854447,0,0,3018429
water_meter,1620013170202033891,0,0,3018429
water_meter,1620013470333646094,0,0,3018429
water_meter,1620013770441543787,0,0,3018429
water_meter,1620014070501974191,0,0,3018429
water_meter,1620014370592002793,0,0,3018429
water_meter,1620014670712289963,0,0,3018429
water_meter,1620014970781685497,0,0,3018429
water_meter,1620015270903196881,0,0,3018429
water_meter,1620015571003711633,0,0,3018429
water_meter,1620015871093456089,0,0,3018429
water_meter,1620016171133259673,0,0,3018429
water_meter,1620016471261809726,0,0,3018429
water_meter,1620016771311631193,0,0,3018429
water_meter,1620017071407173782,0,0,3018429
water_meter,1620017371490429282,0,0,3018429
water_meter,1620017671602609799,0,0,3018429
water_meter,1620017971693542102,0,0,3018429
water_meter,1620018271783347895,0,0,3018429
water_meter,1620018571884148007,0,0,3018429
water_meter,1620018871999044365,0,0,3018429
water_meter,1620019172117249547,0,0,3018429
water_meter,1620019472176876836,0,0,3018429
water_meter,1620019772275449162,0,0,3018429
water_meter,1620020072408392710,0,0,3018429
water_meter,1620020372479707305,0,0,3018429
water_meter,1620020672593901024,0,0,3018429
water_meter,1620020972677231802,0,0,3018429
water_meter,1620021272759529746,0,0,3018429
water_meter,1620021572883045887,0,0,3018429
water_meter,1620021872953847333,0,0,3018429
water_meter,1620022173006583558,0,0,3018429
water_meter,1620022473103726763,0,0,3018429
water_meter,1620022773222586468,0,0,3018429
water_meter,1620023073311569592,0,0,3018429
water_meter,1620023373446809257,0,0,3018429
water_meter,1620023673572797851,0,0,3018429
water_meter,1620023973621601816,0,0,3018429
water_meter,1620024273722089261,0,0,3018429
water_meter,1620024573852434687,0,0,3018429
water_meter,1620024873972058441,0,0,3018429
water_meter,1620025174102387670,0,0,3018429
water_meter,1620025474222769829,0,0,3018429
water_meter,1620025774314134868,0,0,3018429
water_meter,1620026074440075766,0,0,3018429
water_meter,1620026374551943400,0,0,3018429
water_meter,1620026674576327295,0,0,3018429
water_meter,1620027275333415005,0,0,3018429
water_meter,1620027575401783242,0,0,3018429
water_meter,1620027875533437811,0,0,3018429
water_meter,1620028175619598316,0,0,3018429
water_meter,1620028475664410489,0,0,3018429
water_meter,1620028775762659466,0,0,3018429
water_meter,1620029075892607729,0,0,3018429
water_meter,1620029376051994783,0,0,3018429
water_meter,1620029676132366195,0,0,3018429
water_meter,1620029976266048765,0,0,3018429
water_meter,1620030276381516164,0,0,3018429
water_meter,1620030576481900385,0,0,3018429
water_meter,1620030876561791327,0,0,3018429
water_meter,1620031176658262036,0,0,3018429
water_meter,1620031476771559518,0,0,3018429
water_meter,1620031776856452130,0,0,3018429
water_meter,1620032076953036214,0,0,3018429
water_meter,1620032377083908596,0,0,3018429
water_meter,1620032677133737954,0,0,3018429
water_meter,1620032977224417819,0,0,3018429
water_meter,1620033277304222956,0,0,3018429
water_meter,1620033577412252517,0,0,3018429
water_meter,1620033877512737998,0,0,3018429
water_meter,1620034177642294960,0,0,3018429
water_meter,1620034477713026442,0,0,3018429
water_meter,1620034777862827606,0,0,3018429
water_meter,1620035077956288036,0,0,3018429
water_meter,1620035378073924874,0,0,3018429
water_meter,1620035979263372713,0,0,3018429
water_meter,1620036279373635458,0,0,3018429
water_meter,1620036579494175765,0,0,3018429
water_meter,1620036879606347350,0,0,3018429
water_meter,1620037179713784781,0,0,3018429
water_meter,1620037479819174900,0,0,3018429
water_meter,1620037779891742577,0,0,3018429
water_meter,1620038080005373196,0,0,3018429
water_meter,1620038380044313304,0,0,3018429
water_meter,1620038680163703950,0,0,3018429
water_meter,1620038980286348682,0,0,3018429
water_meter,1620039280353150509,0,0,3018429
water_meter,1620039580412233269,0,0,3018429
water_meter,1620039880544622216,0,0,3018429
water_meter,1620040180601575976,0,0,3018429
water_meter,1620040480671684260,0,0,3018429
water_meter,1620040780711816910,0,0,3018429
water_meter,1620041080772759590,0,0,3018429
water_meter,1620041380832124873,0,0,3018429
water_meter,1620041680964313024,0,0,3018429
water_meter,1620041981092596373,0,0,3018429
water_meter,1620042281222123693,0,0,3018429
water_meter,1620042581354560656,0,0,3018429
water_meter,1620042881483316257,0,0,3018429
water_meter,1620043181572758594,0,0,3018429
water_meter,1620043481703637113,0,0,3018429
water_meter,1620043781832371374,0,0,3018429
water_meter,1620044081864173625,0,0,3018429
water_meter,1620044381994113602,0,0,3018429
water_meter,1620044682125563573,0,0,3018429
water_meter,1620044982252595651,0,0,3018429
water_meter,1620045282382852330,0,0,3018429
water_meter,1620045582482106527,0,0,3018429
water_meter,1620045882612334323,0,0,3018429
water_meter,1620046182679611414,0,0,3018429
water_meter,1620046482732290850,0,0,3018429
water_meter,1620046782796379623,0,0,3018429
water_meter,1620047082926777841,0,0,3018429
water_meter,1620047382967227904,0,0,3018429
water_meter,1620047683045979446,0,0,3018429
water_meter,1620047983163733823,0,0,3018429
water_meter,1620048283292902479,0,0,3018429
water_meter,1620048583423418153,0,0,3018429
water_meter,1620048883464322022,0,0,3018429
water_meter,1620049183603236645,0,0,3018429
water_meter,1620049483681654463,0,0,3018429
water_meter,1620049783732723458,0,0,3018429
water_meter,1620050083851879158,0,0,3018429
water_meter,1620050383961152461,0,0,3018429
water_meter,1620050684092173567,0,0,3018429
water_meter,1620050984222537427,0,0,3018429
water_meter,1620051284290957382,0,0,3018429
water_meter,1620051584412157551,0,0,3018429
water_meter,1620051884542468429,0,0,3018429
water_meter,1620052184611223291,0,0,3018429
water_meter,1620052484723209404,0,0,3018429
water_meter,1620052784852736525,0,0,3018429
water_meter,1620053084981389124,0,0,3018429
water_meter,1620053385113317645,0,0,3018429
water_meter,1620053685242316060,0,0,3018429
water_meter,1620053985341800281,0,0,3018429
water_meter,1620054285404104660,0,0,3018429
water_meter,1620054585533644454,0,0,3018429
water_meter,1620054885611650093,0,0,3018429
water_meter,1620055185741544382,0,0,3018429
water_meter,1620055485862271735,0,0,3018429
water_meter,1620055785991348031,0,0,3018429
water_meter,1620056086121298866,0,0,3018429
water_meter,1620056386222920695,0,0,3018429
water_meter,1620056686351265709,0,0,3018429
water_meter,1620056986482515415,0,0,3018429
water_meter,1620057286612426251,0,0,3018429
water_meter,1620057586702830442,0,0,3018429
water_meter,1620058187061926477,0,0,3018429
water_meter,1620058487171333123,0,0,3018429
water_meter,1620058787301608310,0,0,3018429
water_meter,1620059087434940637,0,0,3018429
water_meter,1620059387551680988,0,0,3018429
water_meter,1620059687662035896,0,0,3018429
water_meter,1620059987741611930,0,0,3018429
water_meter,1620060287851206645,0,0,3018429
water_meter,1620060587983195234,0,0,3018429
water_meter,1620060888063479011,0,0,3018429
water_meter,1620061188111169080,0,0,3018429
water_meter,1620061488200805752,0,0,3018429
water_meter,1620061788296817042,0,0,3018429
water_meter,1620062088384766400,0,0,3018429
water_meter,1620062388472537632,0,0,3018429
water_meter,1620062688581337265,0,0,3018429
water_meter,1620062988701614476,0,0,3018429
water_meter,1620063288761639858,0,0,3018429
water_meter,1620063588851841714,0,0,3018429
water_meter,1620063888961485748,0,0,3018429
water_meter,1620064189082904792,0,0,3018429
water_meter,1620064489203290897,0,0,3018429
water_meter,1620064789333871153,0,0,3018429
water_meter,1620065089442962034,0,0,3018429
water_meter,1620065389572551238,0,0,3018429
water_meter,1620065689703378424,0,0,3018429
water_meter,1620065990080975222,0,0,3018429
water_meter,1620066290201267451,0,0,3018429
water_meter,1620066590331390321,0,0,3018429
water_meter,1620066890401682235,0,0,3018429
water_meter,1620067190494737406,0,0,3018429
water_meter,1620067490622893545,0,0,3018429
water_meter,1620067790702937959,0,0,3018429
water_meter,1620068090781060038,0,0,3018429
water_meter,1620068390911233357,0,0,3018429
water_meter,1620068691033536611,0,0,3018429
water_meter,1620068991161992267,0,0,3018429
water_meter,1620069291273157746,0,0,3018429
water_meter,1620069591351930241,0,0,3018429
water_meter,1620069891453065281,0,0,3018429
water_meter,1620070191551753747,0,0,3018429
water_meter,1620070491603508372,0,0,3018429
water_meter,1620070791733281609,0,0,3018429
water_meter,1620071091852168220,0,0,3018429
water_meter,1620071391951641205,0,0,3018429
water_meter,1620071692081358915,0,0,3018429
water_meter,1620071992141063287,0,0,3018429
water_meter,1620072292203438923,0,0,3018429
water_meter,1620072592334070817,0,0,3018429
water_meter,1620072892432715611,0,0,3018429
water_meter,1620073192533073810,0,0,3018429
water_meter,1620073492621792876,0,0,3018429
water_meter,1620073792731430022,0,0,3018429
water_meter,1620074092861180787,0,0,3018429
water_meter,1620074392953788882,0,0,3018429
water_meter,1620074693045147400,0,0,3018429
water_meter,1620074993163644323,0,0,3018429
water_meter,1620075293254387925,0,0,3018429
water_meter,1620075593344188224,0,0,3018429
water_meter,1620075893432486664,0,0,3018429
water_meter,1620076193542696447,0,0,3018429
water_meter,1620076493672297436,0,0,3018429
water_meter,1620076793792980521,0,0,3018429
water_meter,1620077093911977680,0,0,3018429
water_meter,1620077394032114942,0,0,3018429
water_meter,1620077694082165970,0,0,3018429
water_meter,1620077994133063270,0,0,3018429
water_meter,1620078294294405220,0,0,3018429
water_meter,1620078594318627222,0,0,3018429
water_meter,1620078894374022755,0,0,3018429
water_meter,1620079194481705630,0,0,3018429
water_meter,1620079494555390713,0,0,3018429
water_meter,1620079794642960423,0,0,3018429
water_meter,1620080394861659385,0,0,3018429
water_meter,1620080694923921325,0,0,3018429
water_meter,1620080995050970913,0,0,3018429
